le_id,sub_prof_id,client_id,deal_id,step_id,product,product_type,deal_category,deal_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100104,751525223379,LATR,EXPORT BILLS,IMPORT,POLC,2024-09-28,2024-10-19,52206.25,USD,2024-12-31,DTP,SG
LE001,SP001,C100125,546636489459,AMD005,GUARANTEES,EXPORT,EBC,2024-04-29,2024-06-16,54867.29,HKD,2024-12-31,DTP,SG
LE001,SP001,C100364,542137784980,ACTR,LETTER OF CREDIT,EXPORT,GOOD,2022-12-28,2023-01-14,345584.7,USD,2024-12-31,DTP,SG
LE001,SP001,C100110,601514739298,PAY001,EXPORT LOANS,EXPORT,GOOD,2024-07-25,2024-09-03,223746.68,USD,2024-12-31,DTP,SG
LE001,SP001,C100755,207501843942,ACP001,COLLECTIONS,EXPORT,PERF,2024-11-08,2024-12-02,905324.56,AUD,2024-12-31,DTP,SG
LE001,SP001,C100156,459399446088,AMD002-0,IMPORT LOANS,IMPORT,ACLC,2022-12-11,2023-01-29,198931.1,JPY,2024-12-31,DTP,SG
LE001,SP001,C100206,614505863718,AMD002-0,LETTER OF CREDIT,EXPORT,GOOD,2023-01-11,2023-01-27,64141.67,AUD,2024-12-31,DTP,SG
LE001,SP001,C100880,990534048227,UTIL,IMPORT LOANS,IMPORT,BCLC,2023-06-12,2023-08-07,200543.37,SGD,2024-12-31,DTP,SG
LE001,SP001,C100322,595568916804,POLC,GUARANTEES,EXPORT,BCLC,2025-09-03,2025-09-14,373414.48,AUD,2024-12-31,DTP,SG
LE001,SP001,C100905,434059904005,IML,EXPORT BILLS,EXPORT,BID,2025-02-07,2025-02-26,264230.9,HKD,2024-12-31,DTP,SG
LE001,SP001,C100782,634247032689,PAY001,IMPORT LOANS,EXPORT,LIBW,2023-03-23,2023-04-22,181448.81,AUD,2024-12-31,DTP,SG
LE001,SP001,C100518,275468103485,ACP001,GUARANTEES,EXPORT,GOOD,2023-09-28,2023-11-06,355048.48,HKD,2024-12-31,DTP,SG
LE001,SP001,C100291,943328698867,PAY021,COLLECTIONS,IMPORT,SHIP,2025-08-09,2025-08-17,401577.05,EUR,2024-12-31,DTP,SG
LE001,SP001,C100759,990556644647,LIBW,COLLECTIONS,EXPORT,OB,2025-04-24,2025-05-21,518445.81,EUR,2024-12-31,DTP,SG
LE001,SP001,C100421,495102397520,ACP003,COLLECTIONS,IMPORT,L/C,2024-07-17,2024-08-27,215012.59,EUR,2024-12-31,DTP,SG
LE001,SP001,C100932,192739217358,IML,COLLECTIONS,EXPORT,CBC,2023-12-19,2023-12-29,80777.87,SGD,2024-12-31,DTP,SG
LE001,SP001,C100038,458794768163,BID,LETTER OF CREDIT,EXPORT,SHIP,2022-12-21,2023-02-16,117719.08,JPY,2024-12-31,DTP,SG
LE001,SP001,C100712,122619955877,ACTR,IMPORT LOANS,IMPORT,IML,2023-09-28,2023-11-03,419916.33,JPY,2024-12-31,DTP,SG
LE001,SP001,C100100,728450014451,ACTR,COLLECTIONS,IMPORT,IML,2023-01-27,2023-02-28,37037.17,HKD,2024-12-31,DTP,SG
LE001,SP001,C100629,281846937173,AMD002-0,EXPORT LOANS,EXPORT,LATR,2023-01-27,2023-03-08,153646.22,SGD,2024-12-31,DTP,SG
LE001,SP001,C100294,334229623603,AMD002,COLLECTIONS,EXPORT,SHIP,2023-08-09,2023-09-29,61573.9,USD,2024-12-31,DTP,SG
LE001,SP001,C100980,918726303780,AAC001,LETTER OF CREDIT,IMPORT,SHIP,2023-12-21,2024-01-07,102180.26,SGD,2024-12-31,DTP,SG
LE001,SP001,C100543,982901086674,ACTR,GUARANTEES,IMPORT,POLC,2025-06-05,2025-07-16,457779.19,EUR,2024-12-31,DTP,SG
LE001,SP001,C100307,982635705960,OB,LETTER OF CREDIT,EXPORT,LATR,2023-07-15,2023-08-09,124159.07,EUR,2024-12-31,DTP,SG
LE001,SP001,C100464,665324915175,CCBC,IMPORT LOANS,IMPORT,PERF,2022-12-18,2023-02-11,104372.75,USD,2024-12-31,DTP,SG
LE001,SP001,C100218,647938369690,CCBC,LETTER OF CREDIT,EXPORT,EBC,2022-11-14,2023-01-04,19306.03,AUD,2024-12-31,DTP,SG
LE001,SP001,C100928,945476229227,OB,IMPORT LOANS,IMPORT,UTIL,2024-09-25,2024-10-18,241712.5,JPY,2024-12-31,DTP,SG
LE001,SP001,C100154,362627559376,LATR,LETTER OF CREDIT,EXPORT,BID,2023-07-23,2023-08-12,214181.92,SGD,2024-12-31,DTP,SG
LE001,SP001,C100866,326060997216,OB,EXPORT LOANS,EXPORT,CBN,2024-06-02,2024-07-15,1323652.7,AUD,2024-12-31,DTP,SG
LE001,SP001,C100244,543395801403,PAY001,EXPORT BILLS,IMPORT,PERF,2024-06-25,2024-08-15,68231.81,EUR,2024-12-31,DTP,SG
LE001,SP001,C100573,634569495446,OB,GUARANTEES,IMPORT,LATR,2024-12-18,2025-01-04,128409.59,USD,2024-12-31,DTP,SG
LE001,SP001,C100808,383593004920,AMD002,LETTER OF CREDIT,IMPORT,BCLC,2023-02-18,2023-04-09,133153.84,SGD,2024-12-31,DTP,SG
LE001,SP001,C100321,194044774927,SHIP,EXPORT LOANS,IMPORT,BID,2023-10-27,2023-12-08,655362.59,HKD,2024-12-31,DTP,SG
LE001,SP001,C100406,202588383457,LATR,EXPORT BILLS,IMPORT,CBC,2023-01-20,2023-03-20,88048.7,SGD,2024-12-31,DTP,SG
LE001,SP001,C100848,832386230971,LIBW,IMPORT LOANS,EXPORT,GOOD,2025-05-09,2025-05-24,137974.73,AUD,2024-12-31,DTP,SG
LE001,SP001,C100826,946633732302,PAY021,EXPORT LOANS,EXPORT,L/C,2023-06-27,2023-07-10,204735.83,USD,2024-12-31,DTP,SG
LE001,SP001,C100219,289437323721,AMD002,GUARANTEES,EXPORT,EBC,2025-07-18,2025-08-18,123491.91,AUD,2024-12-31,DTP,SG
LE001,SP001,C100971,870408491630,PAY001,EXPORT LOANS,EXPORT,GOOD,2024-06-23,2024-07-10,57773.16,USD,2024-12-31,DTP,SG
LE001,SP001,C100732,621250107415,ACP003,EXPORT LOANS,IMPORT,BR,2025-08-30,2025-10-22,124605.5,HKD,2024-12-31,DTP,SG
LE001,SP001,C100963,979017556379,ACP001,LETTER OF CREDIT,IMPORT,EBC,2023-09-14,2023-10-03,358025,HKD,2024-12-31,DTP,SG
LE001,SP001,C100371,872915801728,CCBC,COLLECTIONS,IMPORT,ACTR,2023-09-06,2023-09-06,28801.47,JPY,2024-12-31,DTP,SG
LE001,SP001,C100308,383115339387,AAC001,EXPORT BILLS,EXPORT,LATR,2024-12-16,2025-02-12,115793.49,JPY,2024-12-31,DTP,SG
LE001,SP001,C100900,450603990185,EBC,LETTER OF CREDIT,EXPORT,BCLC,2024-04-27,2024-06-21,42610.46,SGD,2024-12-31,DTP,SG
LE001,SP001,C100963,958234099436,ACTR,GUARANTEES,EXPORT,IML,2023-06-28,2023-08-23,414180.01,SGD,2024-12-31,DTP,SG
LE001,SP001,C100715,279634433893,AMD002,IMPORT LOANS,IMPORT,POLC,2023-07-02,2023-08-09,15869.84,HKD,2024-12-31,DTP,SG
LE001,SP001,C100755,704789068298,PAY021,GUARANTEES,IMPORT,BCLC,2024-10-29,2024-12-08,50478.05,JPY,2024-12-31,DTP,SG
LE001,SP001,C100139,807772038648,ISS000,GUARANTEES,IMPORT,CCBC,2024-02-06,2024-03-13,155228.62,SGD,2024-12-31,DTP,SG
LE001,SP001,C100255,272274695354,GOOD,LETTER OF CREDIT,IMPORT,BR,2023-07-23,2023-09-11,646047.84,EUR,2024-12-31,DTP,SG
LE001,SP001,C100894,625925144470,LATR,EXPORT BILLS,EXPORT,CBN,2024-01-09,2024-02-29,91226.41,EUR,2024-12-31,DTP,SG
LE001,SP001,C100424,191047567400,ACP003,EXPORT BILLS,EXPORT,OB,2024-08-07,2024-08-08,50704.02,SGD,2024-12-31,DTP,SG
LE001,SP001,C100662,713850093380,SHIP,LETTER OF CREDIT,IMPORT,ACLC,2023-04-07,2023-04-19,943534.76,EUR,2024-12-31,DTP,SG
LE001,SP001,C100410,152264408884,SHIP,GUARANTEES,EXPORT,IBC,2025-05-11,2025-06-03,17367.98,USD,2024-12-31,DTP,SG
LE001,SP001,C100120,726838637799,ISS000,LETTER OF CREDIT,EXPORT,ACTR,2023-02-01,2023-02-08,7054.58,USD,2024-12-31,DTP,SG
LE001,SP001,C100195,326403032206,AMD002,EXPORT LOANS,EXPORT,OB,2025-02-16,2025-03-15,167379.23,USD,2024-12-31,DTP,SG
LE001,SP001,C100843,338800537233,AMD002-0,LETTER OF CREDIT,IMPORT,BID,2024-11-05,2024-12-01,54042.98,USD,2024-12-31,DTP,SG
LE001,SP001,C100999,417951159508,AMD002,EXPORT BILLS,EXPORT,L/C,2023-10-14,2023-11-20,28984.62,HKD,2024-12-31,DTP,SG
LE001,SP001,C100087,605291029245,ISS000,GUARANTEES,IMPORT,IML,2023-08-18,2023-09-30,230966.45,USD,2024-12-31,DTP,SG
LE001,SP001,C100725,523970549576,OB,LETTER OF CREDIT,EXPORT,ACLC,2025-04-28,2025-06-02,132264.75,SGD,2024-12-31,DTP,SG
LE001,SP001,C100953,465296042117,AMD005,GUARANTEES,EXPORT,BR,2025-08-08,2025-08-08,50166.65,EUR,2024-12-31,DTP,SG
LE001,SP001,C100390,780771824140,AMD002-0,GUARANTEES,EXPORT,IBC,2025-08-17,2025-09-23,21239.86,USD,2024-12-31,DTP,SG
LE001,SP001,C100515,285801537872,ACTR,EXPORT LOANS,EXPORT,IBC,2025-05-10,2025-05-30,281235.81,HKD,2024-12-31,DTP,SG
LE001,SP001,C100145,574724555436,AMD002,COLLECTIONS,EXPORT,BCLC,2025-02-21,2025-03-24,215397.71,EUR,2024-12-31,DTP,SG
LE001,SP001,C100948,498348868136,OB,EXPORT LOANS,EXPORT,BR,2024-05-18,2024-06-20,87639.66,EUR,2024-12-31,DTP,SG
LE001,SP001,C100754,444305983799,ACTR,EXPORT BILLS,EXPORT,BCLC,2024-10-19,2024-10-28,905248.16,SGD,2024-12-31,DTP,SG
LE001,SP001,C100036,298555739142,ACTR,EXPORT LOANS,IMPORT,ACTR,2023-05-31,2023-06-07,27334.32,JPY,2024-12-31,DTP,SG
LE001,SP001,C100365,585506503504,IML,IMPORT LOANS,EXPORT,ACTR,2023-02-04,2023-02-11,15825.37,HKD,2024-12-31,DTP,SG
LE001,SP001,C100126,262637008220,ACP003,COLLECTIONS,IMPORT,CCBC,2024-11-05,2024-12-28,43032.47,USD,2024-12-31,DTP,SG
LE001,SP001,C100842,661566701883,AMD002,IMPORT LOANS,IMPORT,SHIP,2025-11-01,2025-12-04,93460.74,AUD,2024-12-31,DTP,SG
LE001,SP001,C100942,556042070682,AAC001,EXPORT BILLS,EXPORT,CBC,2024-01-06,2024-01-07,132191.56,EUR,2024-12-31,DTP,SG
LE001,SP001,C100403,236067310184,ACP003,IMPORT LOANS,IMPORT,IML,2024-12-30,2024-12-31,73903.59,SGD,2024-12-31,DTP,SG
LE001,SP001,C100491,824594082648,BID,LETTER OF CREDIT,EXPORT,BR,2025-10-29,2025-11-19,150612.63,SGD,2024-12-31,DTP,SG
LE001,SP001,C100973,785718040585,BID,EXPORT LOANS,IMPORT,LATR,2025-08-02,2025-09-22,21985.81,HKD,2024-12-31,DTP,SG
LE001,SP001,C100817,453402596495,ACP001,LETTER OF CREDIT,IMPORT,LIBW,2023-09-20,2023-09-25,558225.08,JPY,2024-12-31,DTP,SG
LE001,SP001,C100245,294369448959,EBC,GUARANTEES,IMPORT,PERF,2024-09-09,2024-09-19,89448.52,JPY,2024-12-31,DTP,SG
LE001,SP001,C100291,545729526467,BR,LETTER OF CREDIT,IMPORT,CBC,2024-03-08,2024-04-08,377284.57,JPY,2024-12-31,DTP,SG
LE001,SP001,C100943,987923883372,AMD002-0,LETTER OF CREDIT,IMPORT,POLC,2025-04-27,2025-06-19,148935.77,EUR,2024-12-31,DTP,SG
LE001,SP001,C100501,321245160945,BID,GUARANTEES,EXPORT,EBC,2023-06-27,2023-07-02,170775.29,JPY,2024-12-31,DTP,SG
LE001,SP001,C100628,507210120092,MSC005-0,GUARANTEES,EXPORT,ACLC,2025-08-19,2025-09-20,195579.21,EUR,2024-12-31,DTP,SG
LE001,SP001,C100692,610986311430,AMD005,LETTER OF CREDIT,IMPORT,GOOD,2022-11-26,2023-01-05,168931.78,HKD,2024-12-31,DTP,SG
LE001,SP001,C100297,192447787142,BID,GUARANTEES,IMPORT,GOOD,2024-03-04,2024-03-13,213473.36,USD,2024-12-31,DTP,SG
LE001,SP001,C100437,672298609049,AMD002-0,IMPORT LOANS,IMPORT,LIBW,2025-06-06,2025-08-03,486495.55,SGD,2024-12-31,DTP,SG
LE001,SP001,C100522,218169215563,OB,GUARANTEES,IMPORT,ACTR,2024-06-09,2024-07-01,124969.55,EUR,2024-12-31,DTP,SG
LE001,SP001,C100787,188414340836,GOOD,COLLECTIONS,IMPORT,ACTR,2024-11-07,2024-12-27,231145.93,USD,2024-12-31,DTP,SG
LE001,SP001,C100046,533116999724,AAC001,GUARANTEES,EXPORT,IML,2023-04-23,2023-06-10,88638.11,HKD,2024-12-31,DTP,SG
LE001,SP001,C100827,784832311602,AMD002,EXPORT LOANS,IMPORT,LATR,2024-10-26,2024-10-31,555787.14,HKD,2024-12-31,DTP,SG
LE001,SP001,C100265,765643421143,CCBC,COLLECTIONS,EXPORT,LIBW,2025-10-04,2025-10-04,43841.2,JPY,2024-12-31,DTP,SG
LE001,SP001,C100175,113386031229,BR,GUARANTEES,EXPORT,OB,2023-02-17,2023-03-08,856944.57,AUD,2024-12-31,DTP,SG
LE001,SP001,C100707,497785890111,CCBC,LETTER OF CREDIT,EXPORT,CCBC,2025-05-14,2025-05-22,94071.5,USD,2024-12-31,DTP,SG
LE001,SP001,C100114,306218026842,ISS000,LETTER OF CREDIT,IMPORT,PERF,2024-09-07,2024-10-07,17731,HKD,2024-12-31,DTP,SG
LE001,SP001,C100247,813588003629,OB,LETTER OF CREDIT,IMPORT,ACLC,2024-03-03,2024-04-21,115119.42,JPY,2024-12-31,DTP,SG
LE001,SP001,C100432,620327409423,ISS000,COLLECTIONS,IMPORT,IBC,2023-05-13,2023-06-13,43596.76,JPY,2024-12-31,DTP,SG
LE001,SP001,C100248,741880784805,MSC003-0,EXPORT LOANS,EXPORT,BCLC,2023-12-27,2023-12-27,270701.57,SGD,2024-12-31,DTP,SG
LE001,SP001,C100425,575509112887,ACTR,LETTER OF CREDIT,EXPORT,BCLC,2023-02-15,2023-03-12,45109.64,JPY,2024-12-31,DTP,SG
LE001,SP001,C100742,750744907715,SHIP,LETTER OF CREDIT,EXPORT,L/C,2025-07-08,2025-08-10,57790.51,SGD,2024-12-31,DTP,SG
LE001,SP001,C100323,733172688236,UTIL,COLLECTIONS,EXPORT,BID,2023-03-16,2023-03-23,10224.59,JPY,2024-12-31,DTP,SG
LE001,SP001,C100459,480732443222,IML,GUARANTEES,IMPORT,CBN,2024-03-30,2024-05-15,57367.45,USD,2024-12-31,DTP,SG
LE001,SP001,C100448,479972494374,AMD005,IMPORT LOANS,IMPORT,SHIP,2023-12-16,2024-02-12,5384.85,AUD,2024-12-31,DTP,SG
LE001,SP001,C100479,824626262735,MSC001-0,EXPORT LOANS,EXPORT,BID,2023-11-03,2023-12-23,14754.69,JPY,2024-12-31,DTP,SG
LE001,SP001,C100636,279720893379,MSC003-0,EXPORT LOANS,IMPORT,GOOD,2025-02-18,2025-03-01,245855.09,USD,2024-12-31,DTP,SG
LE001,SP001,C100503,766391294810,PAY001,GUARANTEES,EXPORT,CCBC,2024-07-17,2024-07-30,253459.72,AUD,2024-12-31,DTP,SG
LE001,SP001,C100902,490919894247,AMD002,EXPORT LOANS,IMPORT,CBN,2023-01-13,2023-01-15,164480.79,SGD,2024-12-31,DTP,SG
LE001,SP001,C100116,573896962291,SHIP,EXPORT BILLS,IMPORT,LIBW,2024-08-08,2024-09-08,30934.54,EUR,2024-12-31,DTP,SG
LE001,SP001,C100803,477929904094,ACP003,COLLECTIONS,EXPORT,IBC,2022-12-20,2023-01-27,93222.69,HKD,2024-12-31,DTP,SG
LE001,SP001,C100051,873541399846,BID,GUARANTEES,IMPORT,CBC,2025-04-15,2025-06-06,98289.94,AUD,2024-12-31,DTP,SG
LE001,SP001,C100107,654231038551,MSC005-0,LETTER OF CREDIT,IMPORT,LATR,2023-10-31,2023-11-10,24586.74,HKD,2024-12-31,DTP,SG
LE001,SP001,C100452,878643739262,EBC,IMPORT LOANS,EXPORT,CBC,2024-12-29,2025-02-08,599635.93,EUR,2024-12-31,DTP,SG
LE001,SP001,C100141,999085293217,PAY001,EXPORT BILLS,EXPORT,BID,2025-10-27,2025-11-11,282896.04,JPY,2024-12-31,DTP,SG
LE001,SP001,C100517,414998571156,MSC005-0,COLLECTIONS,EXPORT,POLC,2023-07-14,2023-08-06,75723.44,HKD,2024-12-31,DTP,SG
LE001,SP001,C100155,369144105233,EBC,IMPORT LOANS,EXPORT,L/C,2025-01-31,2025-03-23,101952.57,JPY,2024-12-31,DTP,SG
LE001,SP001,C100813,670596672314,CCBC,EXPORT LOANS,IMPORT,ACTR,2025-01-15,2025-03-05,126761.08,SGD,2024-12-31,DTP,SG
LE001,SP001,C100529,987845442030,AAC001,COLLECTIONS,EXPORT,IML,2023-08-10,2023-09-28,8517.84,USD,2024-12-31,DTP,SG
LE001,SP001,C100402,166288835690,EBC,COLLECTIONS,IMPORT,SHIP,2025-07-14,2025-08-23,73378.56,HKD,2024-12-31,DTP,SG
LE001,SP001,C100896,829281455822,GOOD,EXPORT LOANS,EXPORT,OB,2024-02-25,2024-04-11,43547.99,HKD,2024-12-31,DTP,SG
LE001,SP001,C100846,110068079212,AMD002,IMPORT LOANS,IMPORT,OB,2023-05-11,2023-06-21,29674.87,USD,2024-12-31,DTP,SG
LE001,SP001,C100639,700812580178,SHIP,LETTER OF CREDIT,EXPORT,POLC,2023-08-04,2023-09-22,70451.49,USD,2024-12-31,DTP,SG
LE001,SP001,C100086,434496239251,ACP001,IMPORT LOANS,EXPORT,OB,2025-02-24,2025-03-29,853605,AUD,2024-12-31,DTP,SG
LE001,SP001,C100095,333147694864,GOOD,IMPORT LOANS,EXPORT,UTIL,2023-12-13,2024-01-30,212992.33,HKD,2024-12-31,DTP,SG
LE001,SP001,C100028,122162148681,UTIL,IMPORT LOANS,EXPORT,L/C,2024-02-26,2024-04-12,49741.02,JPY,2024-12-31,DTP,SG
LE001,SP001,C100113,658289719336,LATR,COLLECTIONS,EXPORT,EBC,2023-01-05,2023-01-27,196241.11,SGD,2024-12-31,DTP,SG
