le_id,sub_prof_id,client_id,deal_id,deal_rec_id,product,purpose_code,trade_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100644,BEXGFVNNVB,BEXGFVNNVB-23711,POST ACCEPTANCE DISCOUNTING,RSRV,2024-12-19,2025-01-14,53313.47,JPY,2024-12-31,OTP,SG
LE001,SP001,C100711,MXD6LQGA3Q,MXD6LQGA3Q-85492,PORTFOLIO RECEIVABLE SERVICES,PSHP,2023-03-16,2023-05-08,31135.29,USD,2024-12-31,OTP,SG
LE001,SP001,C100436,JNMYK8516S,JNMYK8516S-65179,TRADE PAYABLE MANAGEMENT,PSHP,2025-09-12,2025-09-22,96660.81,AUD,2024-12-31,OTP,SG
LE001,SP001,C100993,FKVZS8UFX2,FKVZS8UFX2-17051,INVOICE FINANCING BUYER,BDBR,2025-01-24,2025-03-16,57230.28,EUR,2024-12-31,OTP,SG
LE001,SP001,C100157,QFAF5KCIHD,QFAF5KCIHD-42077,POST ACCEPTANCE DISCOUNTING,RSRV,2023-03-08,2023-03-18,225023.98,EUR,2024-12-31,OTP,SG
LE001,SP001,C100781,DTOHRNQI7N,DTOHRNQI7N-51727,TRADE RECEIVABLES DISCOUNTING,PSHP,2024-01-10,2024-03-07,68670.38,EUR,2024-12-31,OTP,SG
LE001,SP001,C100377,30POCR0VHV,30POCR0VHV-40822,POST ACCEPTANCE DISCOUNTING,RRMB,2023-01-18,2023-03-11,71708.32,SGD,2024-12-31,OTP,SG
LE001,SP001,C100154,V16XEGHPMX,V16XEGHPMX-65798,BILL DISCOUNTING AGAINST BUYER RISK,BDBR,2023-09-09,2023-10-22,38702.73,JPY,2024-12-31,OTP,SG
LE001,SP001,C100822,B8PFY4QCYD,B8PFY4QCYD-63015,RECEIVABLE SERVICES,VPRP,2024-01-26,2024-02-03,55919.32,AUD,2024-12-31,OTP,SG
LE001,SP001,C100514,SYAXYPBP0E,SYAXYPBP0E-69017,POST ACCEPTANCE DISCOUNTING,PFEB,2023-12-24,2024-02-16,86626.59,AUD,2024-12-31,OTP,SG
LE001,SP001,C100202,8EGP15CA8Z,8EGP15CA8Z-43795,IMPORT L/C REFINANCING,PFAC,2025-08-02,2025-08-31,7690.94,EUR,2024-12-31,OTP,SG
LE001,SP001,C100183,B5QBVNPY1A,B5QBVNPY1A-45027,BILL DISCOUNTING AGAINST BUYER RISK,PADS,2023-07-09,2023-07-10,11874.84,JPY,2024-12-31,OTP,SG
LE001,SP001,C100505,LWVMB0IDD0,LWVMB0IDD0-92958,PORTFOLIO RECEIVABLE SERVICES,TPMP,2023-12-03,2024-01-01,146081.05,HKD,2024-12-31,OTP,SG
LE001,SP001,C100831,W7673UBLBV,W7673UBLBV-93599,INVOICE FINANCING SUPPLIER,PSHP,2022-12-26,2023-02-10,73499.84,SGD,2024-12-31,OTP,SG
LE001,SP001,C100812,MWKOG0Z0C6,MWKOG0Z0C6-25260,FINANCE AGAINST WAREHOUSE RECEIPT,TPMP,2024-02-28,2024-04-07,48012.66,AUD,2024-12-31,OTP,SG
LE001,SP001,C100687,T2YBUH7JYG,T2YBUH7JYG-75740,LIMITED RECOURSE RECV PURCHASE,PSHP,2024-11-03,2024-12-16,61213.36,EUR,2024-12-31,OTP,SG
LE001,SP001,C100726,JOAOEJV9LH,JOAOEJV9LH-12368,REFINANCING UNDER REIMBURSEMENT,PSFI,2025-07-02,2025-08-10,90862.08,EUR,2024-12-31,OTP,SG
LE001,SP001,C100155,0VQPVTRUML,0VQPVTRUML-68246,IMPORT L/C REFINANCING,PFEB,2024-09-04,2024-10-08,31328.65,HKD,2024-12-31,OTP,SG
LE001,SP001,C100378,GOOXUCR9C0,GOOXUCR9C0-79414,BILL DISCOUNTING AGAINST BUYER RISK,BDBR,2024-02-03,2024-03-02,23530.07,HKD,2024-12-31,OTP,SG
LE001,SP001,C100384,QFVWUO11K0,QFVWUO11K0-40765,TRADE RECEIVABLES DISCOUNTING,PSHP,2025-03-02,2025-03-08,75736.41,JPY,2024-12-31,OTP,SG
LE001,SP001,C100922,H9UGF10OO1,H9UGF10OO1-64811,TRADE PAYABLE MANAGEMENT,RRMB,2023-10-28,2023-12-07,18507.89,SGD,2024-12-31,OTP,SG
LE001,SP001,C100160,XYWWSTIO1K,XYWWSTIO1K-68911,VENDOR PREPAY,PSHP,2024-03-29,2024-03-29,97724.08,AUD,2024-12-31,OTP,SG
LE001,SP001,C100141,31XYDUPPGB,31XYDUPPGB-39385,INVOICE FINANCING BUYER,PFAC,2025-09-24,2025-10-14,7761.26,AUD,2024-12-31,OTP,SG
LE001,SP001,C100468,IUQDN05XT5,IUQDN05XT5-31152,POST ACCEPTANCE DISCOUNTING,PSFI,2024-11-16,2024-12-16,205867.24,HKD,2024-12-31,OTP,SG
LE001,SP001,C100512,7LK6HQIV92,7LK6HQIV92-70477,INVOICE FINANCING SUPPLIER,RRMB,2024-12-18,2025-01-02,105568.68,JPY,2024-12-31,OTP,SG
LE001,SP001,C100123,ZC0YOSQN28,ZC0YOSQN28-80430,RECEIVABLE SERVICES,RILC,2023-03-01,2023-04-22,81408.56,HKD,2024-12-31,OTP,SG
LE001,SP001,C100149,C330BO7WP2,C330BO7WP2-23582,TRADE PAYABLE MANAGEMENT,IFNS,2024-11-28,2024-12-21,194702.72,JPY,2024-12-31,OTP,SG
LE001,SP001,C100350,XFIRJLYQZ1,XFIRJLYQZ1-44078,BILL DISCOUNTING AGAINST BUYER RISK,RILC,2024-01-02,2024-02-21,441780.9,JPY,2024-12-31,OTP,SG
LE001,SP001,C100581,ZUV1FKHNNK,ZUV1FKHNNK-30749,BILL DISCOUNTING AGAINST BUYER RISK,PFEB,2023-05-24,2023-07-06,202246.81,EUR,2024-12-31,OTP,SG
LE001,SP001,C100265,F2EV4JI4UF,F2EV4JI4UF-11581,POST ACCEPTANCE DISCOUNTING,PSHP,2023-03-09,2023-04-17,6574.48,USD,2024-12-31,OTP,SG
LE001,SP001,C100918,9XVSSN7X5R,9XVSSN7X5R-73438,PRESHIPMENT FINANCE EXPORT ORDERS,RSRV,2025-06-30,2025-07-21,12893.87,USD,2024-12-31,OTP,SG
LE001,SP001,C100919,LIK22XMQ66,LIK22XMQ66-78697,PRE EXPORT FINANCING FOR FIS,FAWR,2023-10-27,2023-12-08,28288.7,SGD,2024-12-31,OTP,SG
LE001,SP001,C100535,ODLCTT058C,ODLCTT058C-84278,PRE EXPORT FINANCING FOR FIS,PSFI,2024-06-03,2024-07-24,61778.41,HKD,2024-12-31,OTP,SG
LE001,SP001,C100927,G74IZG9JJ0,G74IZG9JJ0-18345,TRADE RECEIVABLES DISCOUNTING,BDBR,2025-07-08,2025-07-21,111434.34,USD,2024-12-31,OTP,SG
LE001,SP001,C100202,I1RD5B2CRP,I1RD5B2CRP-72394,INVOICE FINANCING SUPPLIER,FAWR,2023-02-16,2023-03-07,25061.98,AUD,2024-12-31,OTP,SG
LE001,SP001,C100772,AP6ZPXVW19,AP6ZPXVW19-42997,PORTFOLIO RECEIVABLE SERVICES,TPMP,2023-02-05,2023-03-17,74915.8,USD,2024-12-31,OTP,SG
LE001,SP001,C100774,LRKXJTMYSW,LRKXJTMYSW-24610,VENDOR PREPAY,PFEB,2025-10-27,2025-11-16,24186.27,AUD,2024-12-31,OTP,SG
LE001,SP001,C100781,QFCPK7PWTG,QFCPK7PWTG-24249,PRE EXPORT FINANCING FOR FIS,FAWR,2024-02-19,2024-03-22,28743.84,EUR,2024-12-31,OTP,SG
LE001,SP001,C100624,LTDKVUFF12,LTDKVUFF12-30701,VENDOR PREPAY,RRMB,2022-12-18,2023-01-17,11070.14,HKD,2024-12-31,OTP,SG
LE001,SP001,C100460,VP0IJ74NL0,VP0IJ74NL0-51333,BILL DISCOUNTING AGAINST BUYER RISK,PFAC,2023-08-27,2023-10-14,19773.94,JPY,2024-12-31,OTP,SG
LE001,SP001,C100733,A7BOXFQJ3H,A7BOXFQJ3H-96776,TRADE PAYABLE MANAGEMENT,BDBR,2023-10-07,2023-10-08,11825.09,EUR,2024-12-31,OTP,SG
LE001,SP001,C100964,PNU02WPJCF,PNU02WPJCF-72872,FI POST SHIP EXP FIN - LC AND COLL,LRRP,2023-09-03,2023-10-17,18563.49,HKD,2024-12-31,OTP,SG
LE001,SP001,C100901,RKVNDXJN7D,RKVNDXJN7D-27600,INVOICE FINANCING BUYER,RRMB,2023-07-16,2023-09-06,212006.06,USD,2024-12-31,OTP,SG
LE001,SP001,C100143,5VUUPLTXU3,5VUUPLTXU3-12864,INVOICE FINANCING BUYER,RRMB,2023-11-01,2023-12-28,19162.71,JPY,2024-12-31,OTP,SG
LE001,SP001,C100122,0HLINH8JV7,0HLINH8JV7-28385,PORTFOLIO RECEIVABLE SERVICES,PFAC,2023-08-21,2023-10-11,1409659.12,JPY,2024-12-31,OTP,SG
LE001,SP001,C100503,23C9NU985L,23C9NU985L-80622,BILL DISCOUNTING AGAINST BUYER RISK,RRMB,2025-06-25,2025-08-11,108226.49,SGD,2024-12-31,OTP,SG
LE001,SP001,C100785,U92T24D7V9,U92T24D7V9-19579,PORTFOLIO RECEIVABLE SERVICES,TPMP,2023-04-01,2023-04-29,74742.44,HKD,2024-12-31,OTP,SG
LE001,SP001,C100006,FLGUQ2086O,FLGUQ2086O-48510,PRESHIPMENT FINANCE EXPORT ORDERS,RSRV,2025-10-23,2025-11-06,21374.86,EUR,2024-12-31,OTP,SG
LE001,SP001,C100156,PJIYLQX1UM,PJIYLQX1UM-85609,FINANCE AGAINST WAREHOUSE RECEIPT,TRDS,2024-09-13,2024-10-02,138742.07,USD,2024-12-31,OTP,SG
LE001,SP001,C100310,DT8BEMC57X,DT8BEMC57X-36437,VENDOR PREPAY,PFAC,2024-05-03,2024-05-17,30008.46,USD,2024-12-31,OTP,SG
LE001,SP001,C100457,1A57E8A54H,1A57E8A54H-16450,IMPORT L/C REFINANCING,PSHP,2024-09-29,2024-10-12,69314.66,JPY,2024-12-31,OTP,SG
LE001,SP001,C100767,VE8SUSFH70,VE8SUSFH70-56974,REFINANCING UNDER REIMBURSEMENT,PFAC,2024-10-14,2024-10-27,1292516.23,SGD,2024-12-31,OTP,SG
LE001,SP001,C100856,2MJEQA2O4M,2MJEQA2O4M-50629,INVOICE FINANCING BUYER,PFAC,2024-03-04,2024-03-18,53355.27,HKD,2024-12-31,OTP,SG
LE001,SP001,C100009,DXOQ8JXLFI,DXOQ8JXLFI-84000,TRADE RECEIVABLES DISCOUNTING,TRDS,2025-01-26,2025-03-11,237786.38,JPY,2024-12-31,OTP,SG
LE001,SP001,C100759,1C25XNOFG7,1C25XNOFG7-29841,VENDOR PREPAY,PADS,2025-03-30,2025-05-19,25749.96,USD,2024-12-31,OTP,SG
LE001,SP001,C100935,BHON4WBABQ,BHON4WBABQ-28919,PORTFOLIO RECEIVABLE SERVICES,LRRP,2023-09-29,2023-11-16,57412.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100450,0GDMIPC8QO,0GDMIPC8QO-80349,TRADE RECEIVABLES DISCOUNTING,RSRV,2024-02-11,2024-03-12,501300.38,JPY,2024-12-31,OTP,SG
LE001,SP001,C100224,6JLT8YDR3U,6JLT8YDR3U-26493,TRADE RECEIVABLES DISCOUNTING,TRDS,2024-08-05,2024-09-16,28215.86,SGD,2024-12-31,OTP,SG
LE001,SP001,C100532,0ZKWIJ0KZQ,0ZKWIJ0KZQ-87435,TRADE PAYABLE MANAGEMENT,TRDS,2024-01-08,2024-02-04,526990.75,EUR,2024-12-31,OTP,SG
LE001,SP001,C100855,XU7B6NBHGF,XU7B6NBHGF-14471,PRE EXPORT FINANCING FOR FIS,VPRP,2023-08-20,2023-09-09,139986.65,SGD,2024-12-31,OTP,SG
LE001,SP001,C100762,URMW3UQHWT,URMW3UQHWT-25442,TRADE PAYABLE MANAGEMENT,RRMB,2023-12-20,2024-02-15,30486.52,USD,2024-12-31,OTP,SG
LE001,SP001,C100026,J3RTXYMSCN,J3RTXYMSCN-94186,TRADE RECEIVABLES DISCOUNTING,IFNS,2024-08-01,2024-08-30,127885.33,SGD,2024-12-31,OTP,SG
LE001,SP001,C100199,EZEMQT788G,EZEMQT788G-76965,TRADE RECEIVABLES DISCOUNTING,PSFI,2025-10-06,2025-10-18,192348.74,HKD,2024-12-31,OTP,SG
LE001,SP001,C100383,0S2UTBTTY9,0S2UTBTTY9-31856,VENDOR PREPAY,IFNS,2024-12-05,2025-01-14,126269.27,HKD,2024-12-31,OTP,SG
LE001,SP001,C100303,4I7ZT8PHB8,4I7ZT8PHB8-62543,PRESHIPMENT FINANCE EXPORT ORDERS,PFAC,2023-03-10,2023-04-08,9097.28,EUR,2024-12-31,OTP,SG
LE001,SP001,C100143,E7AJUL7W8C,E7AJUL7W8C-63788,TRADE RECEIVABLES DISCOUNTING,PFEB,2024-12-16,2025-02-02,25020.12,USD,2024-12-31,OTP,SG
LE001,SP001,C100967,OFPVIMI8FO,OFPVIMI8FO-86798,TRADE RECEIVABLES DISCOUNTING,FAWR,2023-05-16,2023-05-25,44488.13,HKD,2024-12-31,OTP,SG
LE001,SP001,C100760,JLWSS1VIP3,JLWSS1VIP3-80943,IMPORT L/C REFINANCING,TRDS,2025-06-18,2025-08-13,54758.06,HKD,2024-12-31,OTP,SG
LE001,SP001,C100776,MJ9N6EQV5Y,MJ9N6EQV5Y-73871,BILL DISCOUNTING AGAINST BUYER RISK,PSFI,2022-12-05,2022-12-11,126096.97,SGD,2024-12-31,OTP,SG
LE001,SP001,C100862,9VVN5X48PW,9VVN5X48PW-46726,TRADE PAYABLE MANAGEMENT,TPMP,2023-01-04,2023-01-25,74105.22,JPY,2024-12-31,OTP,SG
LE001,SP001,C100574,YJMAZRVHPJ,YJMAZRVHPJ-73945,PRESHIPMENT FINANCE EXPORT ORDERS,PSHP,2025-08-15,2025-09-22,12059.24,SGD,2024-12-31,OTP,SG
LE001,SP001,C100735,V28UE1MY6P,V28UE1MY6P-61608,LIMITED RECOURSE RECV PURCHASE,PADS,2023-05-23,2023-07-16,94488.88,JPY,2024-12-31,OTP,SG
LE001,SP001,C100101,US73W1YAUA,US73W1YAUA-53117,BILL DISCOUNTING AGAINST BUYER RISK,PFAC,2025-09-12,2025-10-28,124579.94,JPY,2024-12-31,OTP,SG
LE001,SP001,C100787,4J3M9IQBQ9,4J3M9IQBQ9-44494,VENDOR PREPAY,FAWR,2024-01-20,2024-03-07,117213.05,JPY,2024-12-31,OTP,SG
LE001,SP001,C100103,12GRDMT28L,12GRDMT28L-50086,INVOICE FINANCING BUYER,PSHP,2024-02-08,2024-03-18,219024.06,JPY,2024-12-31,OTP,SG
LE001,SP001,C100114,X1H4RMPNFG,X1H4RMPNFG-12087,FINANCE AGAINST WAREHOUSE RECEIPT,BDBR,2023-01-08,2023-02-21,162869.83,HKD,2024-12-31,OTP,SG
LE001,SP001,C100149,U1TOZHDV5O,U1TOZHDV5O-44520,REFINANCING UNDER REIMBURSEMENT,PADS,2023-08-20,2023-08-28,103882.54,JPY,2024-12-31,OTP,SG
LE001,SP001,C100158,D835KUC9PB,D835KUC9PB-81825,TRADE PAYABLE MANAGEMENT,RSRV,2023-02-01,2023-02-15,55039.21,HKD,2024-12-31,OTP,SG
LE001,SP001,C100569,9IIXHAIAW4,9IIXHAIAW4-64332,FINANCE AGAINST WAREHOUSE RECEIPT,PFAC,2024-10-24,2024-12-17,8158.76,AUD,2024-12-31,OTP,SG
LE001,SP001,C100327,UW590Z92JN,UW590Z92JN-40763,POST ACCEPTANCE DISCOUNTING,IFNB,2025-02-07,2025-02-27,100261.98,HKD,2024-12-31,OTP,SG
LE001,SP001,C100734,ITE92SRL3V,ITE92SRL3V-55657,PRE EXPORT FINANCING FOR FIS,RILC,2024-05-07,2024-06-12,76820.38,SGD,2024-12-31,OTP,SG
LE001,SP001,C100065,QPVC9AQX6R,QPVC9AQX6R-29382,POST ACCEPTANCE DISCOUNTING,IFNB,2024-04-23,2024-05-29,82941.81,EUR,2024-12-31,OTP,SG
LE001,SP001,C100311,80ZRZ79HQT,80ZRZ79HQT-98430,REFINANCING UNDER REIMBURSEMENT,PSFI,2023-01-04,2023-03-05,12937.71,JPY,2024-12-31,OTP,SG
LE001,SP001,C100065,FTYLAVZME9,FTYLAVZME9-90458,PORTFOLIO RECEIVABLE SERVICES,VPRP,2024-10-07,2024-10-22,16362.25,AUD,2024-12-31,OTP,SG
LE001,SP001,C100396,194B70LDOZ,194B70LDOZ-99830,PORTFOLIO RECEIVABLE SERVICES,PSHP,2023-03-14,2023-03-22,211881.71,EUR,2024-12-31,OTP,SG
LE001,SP001,C100347,GLGPJDJHMX,GLGPJDJHMX-20691,IMPORT L/C REFINANCING,IFNS,2022-12-03,2022-12-19,57098.54,SGD,2024-12-31,OTP,SG
LE001,SP001,C100576,5CUYDA9ALL,5CUYDA9ALL-84459,POST ACCEPTANCE DISCOUNTING,IFNB,2024-11-21,2024-12-03,135645.59,HKD,2024-12-31,OTP,SG
LE001,SP001,C100519,WGHM56VU6Z,WGHM56VU6Z-33264,TRADE RECEIVABLES DISCOUNTING,RILC,2025-09-08,2025-10-17,61943.75,SGD,2024-12-31,OTP,SG
LE001,SP001,C100509,752E77DYVG,752E77DYVG-23070,FINANCE AGAINST WAREHOUSE RECEIPT,TRDS,2023-12-20,2024-02-18,62050.72,JPY,2024-12-31,OTP,SG
LE001,SP001,C100813,7TNQETMNI3,7TNQETMNI3-34686,PRESHIPMENT FINANCE EXPORT ORDERS,LRRP,2023-11-07,2023-11-10,184598.89,JPY,2024-12-31,OTP,SG
LE001,SP001,C100534,36Z4DSXLSU,36Z4DSXLSU-79720,PRESHIPMENT FINANCE EXPORT ORDERS,FAWR,2024-04-10,2024-04-30,32233.01,USD,2024-12-31,OTP,SG
LE001,SP001,C100509,QH7PPCADUV,QH7PPCADUV-50094,BILL DISCOUNTING AGAINST BUYER RISK,LRRP,2022-11-25,2023-01-17,67194.38,SGD,2024-12-31,OTP,SG
LE001,SP001,C100192,GD60UGLBB8,GD60UGLBB8-60449,POST ACCEPTANCE DISCOUNTING,LRRP,2023-06-05,2023-07-22,34381.35,AUD,2024-12-31,OTP,SG
LE001,SP001,C100507,SGNZ6D86ZC,SGNZ6D86ZC-36687,FINANCE AGAINST WAREHOUSE RECEIPT,RSRV,2025-08-09,2025-10-07,35546.77,JPY,2024-12-31,OTP,SG
LE001,SP001,C100939,HY7AI33993,HY7AI33993-58730,PRESHIPMENT FINANCE EXPORT ORDERS,LRRP,2024-12-25,2025-01-03,41315.52,AUD,2024-12-31,OTP,SG
LE001,SP001,C100419,IY5PU5WH50,IY5PU5WH50-45732,RECEIVABLE SERVICES,PFAC,2023-07-16,2023-08-09,78163.69,EUR,2024-12-31,OTP,SG
LE001,SP001,C100652,4G2JAYB1EY,4G2JAYB1EY-19243,INVOICE FINANCING SUPPLIER,IFNS,2024-12-19,2025-02-14,33708.38,JPY,2024-12-31,OTP,SG
LE001,SP001,C100111,CTG08ZZKK4,CTG08ZZKK4-44275,INVOICE FINANCING SUPPLIER,PSHP,2024-09-22,2024-11-21,270197.2,SGD,2024-12-31,OTP,SG
LE001,SP001,C100247,TRE9QDI3G1,TRE9QDI3G1-18834,PORTFOLIO RECEIVABLE SERVICES,PADS,2023-05-27,2023-07-13,20465,USD,2024-12-31,OTP,SG
LE001,SP001,C100943,P1XS910BAF,P1XS910BAF-42873,VENDOR PREPAY,PADS,2023-04-08,2023-04-20,47846.54,HKD,2024-12-31,OTP,SG
LE001,SP001,C100616,CN8SIWMZAP,CN8SIWMZAP-42214,BILL DISCOUNTING AGAINST BUYER RISK,VPRP,2025-01-20,2025-02-24,35324.17,EUR,2024-12-31,OTP,SG
LE001,SP001,C100006,CYOTWG7NFD,CYOTWG7NFD-40626,PRESHIPMENT FINANCE EXPORT ORDERS,RSRV,2025-07-13,2025-09-03,339888.69,JPY,2024-12-31,OTP,SG
LE001,SP001,C100702,1EIWUCX67X,1EIWUCX67X-47023,PRESHIPMENT FINANCE EXPORT ORDERS,RILC,2024-07-11,2024-08-23,75800.92,JPY,2024-12-31,OTP,SG
LE001,SP001,C100986,WM9Q7FTMFW,WM9Q7FTMFW-32852,PRESHIPMENT FINANCE EXPORT ORDERS,TPMP,2024-12-16,2025-01-08,206532.58,HKD,2024-12-31,OTP,SG
LE001,SP001,C100431,A2FQZTIO4M,A2FQZTIO4M-63188,PORTFOLIO RECEIVABLE SERVICES,RILC,2023-04-28,2023-05-26,10070.12,JPY,2024-12-31,OTP,SG
LE001,SP001,C100372,QMXETIZU80,QMXETIZU80-91117,IMPORT L/C REFINANCING,PFAC,2023-10-04,2023-11-14,82492.31,EUR,2024-12-31,OTP,SG
LE001,SP001,C100911,HFDXK31WBH,HFDXK31WBH-82311,VENDOR PREPAY,PSHP,2022-12-16,2023-01-12,174129.92,USD,2024-12-31,OTP,SG
LE001,SP001,C100154,7AHUG9Y1XU,7AHUG9Y1XU-35927,PORTFOLIO RECEIVABLE SERVICES,RRMB,2023-03-26,2023-04-10,66087.89,HKD,2024-12-31,OTP,SG
LE001,SP001,C100942,E7L7W05Y2D,E7L7W05Y2D-11136,LIMITED RECOURSE RECV PURCHASE,RRMB,2025-05-09,2025-05-29,215039.38,EUR,2024-12-31,OTP,SG
LE001,SP001,C100310,HFH4N6V3RZ,HFH4N6V3RZ-47976,INVOICE FINANCING SUPPLIER,VPRP,2025-01-02,2025-01-12,32184.94,JPY,2024-12-31,OTP,SG
LE001,SP001,C100931,E6OUWZK4IE,E6OUWZK4IE-29221,IMPORT L/C REFINANCING,IFNS,2025-08-21,2025-08-29,324881.87,JPY,2024-12-31,OTP,SG
LE001,SP001,C100969,RR1V9NPUQA,RR1V9NPUQA-74456,POST ACCEPTANCE DISCOUNTING,RRMB,2025-05-19,2025-07-14,944752.01,EUR,2024-12-31,OTP,SG
LE001,SP001,C100363,CEKOF92Y8L,CEKOF92Y8L-20888,FI POST SHIP EXP FIN - LC AND COLL,RSRV,2023-07-08,2023-07-18,38738.67,EUR,2024-12-31,OTP,SG
LE001,SP001,C100443,4GKS6R6BIL,4GKS6R6BIL-68842,REFINANCING UNDER REIMBURSEMENT,LRRP,2024-04-30,2024-06-16,35080.37,HKD,2024-12-31,OTP,SG
LE001,SP001,C100397,QCTE9W0AN6,QCTE9W0AN6-59809,LIMITED RECOURSE RECV PURCHASE,TPMP,2023-10-03,2023-10-24,342511.79,EUR,2024-12-31,OTP,SG
LE001,SP001,C100940,242OM7ZTRJ,242OM7ZTRJ-68965,INVOICE FINANCING BUYER,RRMB,2023-01-02,2023-02-28,398509.48,SGD,2024-12-31,OTP,SG
LE001,SP001,C100754,AE1IGCUIDC,AE1IGCUIDC-11762,REFINANCING UNDER REIMBURSEMENT,IFNB,2024-12-25,2025-01-31,31970.47,HKD,2024-12-31,OTP,SG
LE001,SP001,C100093,88WLXWCE77,88WLXWCE77-34323,INVOICE FINANCING BUYER,RSRV,2023-06-07,2023-07-27,36162.42,HKD,2024-12-31,OTP,SG
LE001,SP001,C100749,IBCLTRH9VG,IBCLTRH9VG-47757,LIMITED RECOURSE RECV PURCHASE,RILC,2024-10-27,2024-11-28,42695.91,SGD,2024-12-31,OTP,SG
LE001,SP001,C100166,C9J5UGE1G4,C9J5UGE1G4-39847,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2023-07-19,2023-08-20,11928.19,HKD,2024-12-31,OTP,SG
LE001,SP001,C100505,KP30TX8J1C,KP30TX8J1C-18229,POST ACCEPTANCE DISCOUNTING,LRRP,2023-06-13,2023-06-18,19882.95,HKD,2024-12-31,OTP,SG
LE001,SP001,C100582,1ZA0DV6NYY,1ZA0DV6NYY-18634,TRADE PAYABLE MANAGEMENT,RRMB,2023-05-01,2023-05-23,17944.36,HKD,2024-12-31,OTP,SG
LE001,SP001,C100332,3NKRT0IGYO,3NKRT0IGYO-70508,PRESHIPMENT FINANCE EXPORT ORDERS,RILC,2023-04-03,2023-05-01,23828.63,USD,2024-12-31,OTP,SG
LE001,SP001,C100927,F1PAFL9WOA,F1PAFL9WOA-96739,VENDOR PREPAY,TRDS,2024-10-29,2024-11-11,57433.22,SGD,2024-12-31,OTP,SG
LE001,SP001,C100741,ARJHRF34JG,ARJHRF34JG-89537,FI POST SHIP EXP FIN - LC AND COLL,PFAC,2023-06-02,2023-08-01,79305.1,USD,2024-12-31,OTP,SG
LE001,SP001,C100426,RXMD8ZVFSR,RXMD8ZVFSR-38364,FI POST SHIP EXP FIN - LC AND COLL,RSRV,2024-02-18,2024-03-29,384846.79,USD,2024-12-31,OTP,SG
LE001,SP001,C100993,MLWWVTMNYE,MLWWVTMNYE-84098,FI POST SHIP EXP FIN - LC AND COLL,IFNB,2025-10-04,2025-11-01,18069.4,EUR,2024-12-31,OTP,SG
LE001,SP001,C100812,PHLI5L692T,PHLI5L692T-85657,REFINANCING UNDER REIMBURSEMENT,FAWR,2025-02-22,2025-03-14,195084.27,HKD,2024-12-31,OTP,SG
LE001,SP001,C100768,U6ZV3IU6L5,U6ZV3IU6L5-60350,TRADE RECEIVABLES DISCOUNTING,RRMB,2025-05-27,2025-06-29,46314.64,JPY,2024-12-31,OTP,SG
LE001,SP001,C100485,Q680COG1ZN,Q680COG1ZN-17736,PRE EXPORT FINANCING FOR FIS,PSFI,2025-11-03,2025-11-23,56423.64,EUR,2024-12-31,OTP,SG
LE001,SP001,C100619,3RFJL9VT3X,3RFJL9VT3X-88326,INVOICE FINANCING SUPPLIER,BDBR,2025-07-08,2025-08-24,134562.41,USD,2024-12-31,OTP,SG
LE001,SP001,C100780,SSINZ4KHKB,SSINZ4KHKB-94408,PORTFOLIO RECEIVABLE SERVICES,IFNB,2023-10-17,2023-11-15,15564.28,USD,2024-12-31,OTP,SG
LE001,SP001,C100131,QNFPL7QHVK,QNFPL7QHVK-86871,REFINANCING UNDER REIMBURSEMENT,RSRV,2025-03-01,2025-03-04,94740.01,EUR,2024-12-31,OTP,SG
LE001,SP001,C100659,TNLZTWXOL4,TNLZTWXOL4-14526,BILL DISCOUNTING AGAINST BUYER RISK,RRMB,2025-08-21,2025-10-16,73111.62,AUD,2024-12-31,OTP,SG
LE001,SP001,C100346,CZECCFS7I1,CZECCFS7I1-56803,INVOICE FINANCING BUYER,PFAC,2023-12-07,2024-01-24,108114,SGD,2024-12-31,OTP,SG
LE001,SP001,C100232,RTSXOF33QE,RTSXOF33QE-44177,PRE EXPORT FINANCING FOR FIS,LRRP,2025-09-21,2025-09-24,84711.14,HKD,2024-12-31,OTP,SG
LE001,SP001,C100405,4IBHIF5SL1,4IBHIF5SL1-97852,RECEIVABLE SERVICES,BDBR,2023-02-05,2023-02-06,1139796.35,HKD,2024-12-31,OTP,SG
LE001,SP001,C100920,ZOCHBIRMC5,ZOCHBIRMC5-76735,VENDOR PREPAY,PSHP,2024-08-31,2024-09-09,27853.45,AUD,2024-12-31,OTP,SG
LE001,SP001,C100402,AWWJNN41JH,AWWJNN41JH-44123,INVOICE FINANCING SUPPLIER,BDBR,2023-04-30,2023-05-01,31659.82,JPY,2024-12-31,OTP,SG
LE001,SP001,C100753,VXSOGB205H,VXSOGB205H-84738,BILL DISCOUNTING AGAINST BUYER RISK,FAWR,2024-02-27,2024-03-21,28345.72,JPY,2024-12-31,OTP,SG
LE001,SP001,C100969,BWU5JSLHGM,BWU5JSLHGM-75482,PRESHIPMENT FINANCE EXPORT ORDERS,RRMB,2023-04-17,2023-05-12,30743.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100634,17RV2Y7CDA,17RV2Y7CDA-14089,LIMITED RECOURSE RECV PURCHASE,RSRV,2024-04-27,2024-06-25,27865.24,SGD,2024-12-31,OTP,SG
