le_id,sub_prof_id,checklist_id,collateral_id,client_id,facility_id,customer_type,checklist_status,security_type,security_sub_type,document_status,custody_status,market_value,haircut_pct,valuation_date,currency,valuation_source,pledge_status,location,owner_name,notes,customer_id,particulars_of_collateral,security_id,document_id,document_description,document_date,document_expiry_date,amount,property_address,property_memorial_type,remarks,mth_end,src,cty
LE001,SP001,800337,500337,C100087,F200129,MAIN_BORROWER,completed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_complete,ALLOW_BULK_PERM_UPLIFT,408989,0.2,15-10-2024,USD,Internal Valuation,NOT_PLEDGED,HK,Third Party Trustee,,,,,,,15-10-2024,15-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800338,500338,C100429,F200651,MAIN_BORROWER,completed,INSURANCE,Insurance Bond,completed,ALLOW_PERM_UPLIFT,132975,0.16,07-05-2025,USD,Custody Statement,RELEASED,SG,Custodian Bank,,,,,,,07-05-2025,07-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800339,500339,C100875,F201328,MAIN_BORROWER,completed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,received,PENDING_ALLOW_BULK_PERM_UPLIFT,191287,0.31,21-06-2024,SGD,Internal Valuation,PARTIAL,US,Custodian Bank,,,,,,,21-06-2024,21-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800340,500340,C100615,F200930,MAIN_BORROWER,certification_allowed,GUARANTEES,Corporate Guarantee,completed,ALLOW_BULK_PERM_UPLIFT,289355,0.32,17-04-2024,SGD,Internal Valuation,PLEDGED,AE,SPV Trustee,,,,,,,17-04-2024,17-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800341,500341,C100148,F200221,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,completed,ALLOW_BULK_PERM_UPLIFT,19968,0.46,19-09-2025,USD,Custody Statement,RELEASED,IN,Third Party Trustee,,,,,,,19-09-2025,19-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800342,500342,C100767,F201160,MAIN_BORROWER,in_progress,ASSET BASED,Inventory,awaiting,PENDING_ALLOW_PERM_UPLIFT,100573,0.39,13-12-2024,EUR,Third Party Valuer,PLEDGED,UK,Custodian Bank,,,,,,,13-12-2024,13-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800343,500343,C100124,F200186,MAIN_BORROWER,new,MARKETABLE SECURITIES,Mutual Funds,awaiting,RECEIVED,106383,0.27,27-11-2023,SGD,Custody Statement,PLEDGED,US,SPV Trustee,,,,,,,27-11-2023,27-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800344,500344,C100623,F200940,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,received,PENDING_ALLOW_BULK_PERM_UPLIFT,402707,0.47,18-02-2024,INR,Market Price,PARTIAL,HK,Third Party Trustee,,,,,,,18-02-2024,18-02-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800345,500345,C100198,F200291,MAIN_BORROWER,completed,CASH,Cash Collateral,received,PENDING_ALLOW_PERM_UPLIFT,237092,0.24,11-07-2025,HKD,Market Price,PARTIAL,SG,SPV Trustee,,,,,,,11-07-2025,11-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800346,500346,C100573,F200870,MAIN_BORROWER,deferred,GUARANTEES,Bank Guarantee,awaiting,AWAITING,109632,0.33,03-12-2023,EUR,Internal Valuation,RELEASED,IN,SPV Trustee,,,,,,,03-12-2023,03-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800347,500347,C100116,F200174,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Mutual Funds,completed,ALLOW_RELODGE,98732,0.37,17-02-2024,USD,Custody Statement,RELEASED,AE,Custodian Bank,,,,,,,17-02-2024,17-02-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800348,500348,C100816,F201232,MAIN_BORROWER,deferred,COMMODITY,Oil,pending_update,PENDING_ALLOW_PERM_UPLIFT,91472,0.09,25-07-2024,INR,Market Price,PLEDGED,IN,SPV Trustee,,,,,,,25-07-2024,25-07-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800349,500349,C100568,F200859,MAIN_BORROWER,completed,GUARANTEES,Corporate Guarantee,pending_complete,ALLOW_PERM_UPLIFT,136317,0.4,11-11-2024,USD,Custody Statement,RELEASED,US,Third Party Trustee,,,,,,,11-11-2024,11-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800350,500350,C100191,F200281,MAIN_BORROWER,certification_allowed,INSURANCE,Insurance Bond,pending_update,ALLOW_TEMP_UPLIFT,197127,0.36,03-02-2025,GBP,Third Party Valuer,RELEASED,US,SPV Trustee,,,,,,,03-02-2025,03-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800351,500351,C100537,F200808,MAIN_BORROWER,certification_allowed,COMMODITY,Gold,pending_update,PENDING_ALLOW_TEMP_UPLIFT,226664,0.2,01-10-2025,SGD,Third Party Valuer,PLEDGED,US,Third Party Trustee,,,,,,,01-10-2025,01-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800352,500352,C100348,F200531,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,325470,0.39,15-06-2025,USD,Custody Statement,NOT_PLEDGED,AE,Pacific Exports Pte Ltd,,,,,,,15-06-2025,15-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800353,500353,C100396,F200604,MAIN_BORROWER,certification_allowed,ASSET BASED,Receivables,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,68400,0.47,06-12-2023,INR,Internal Valuation,PLEDGED,SG,SPV Trustee,,,,,,,06-12-2023,06-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800354,500354,C100591,F200895,MAIN_BORROWER,new,GUARANTEES,Corporate Guarantee,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,30659,0.12,19-01-2025,EUR,Third Party Valuer,PLEDGED,UK,Third Party Trustee,,,,,,,19-01-2025,19-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800355,500355,C100280,F200422,MAIN_BORROWER,new,ASSET BASED,Plant & Machinery,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,182848,0.29,27-07-2025,SGD,Market Price,RELEASED,UK,Third Party Trustee,,,,,,,27-07-2025,27-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800356,500356,C100587,F200889,MAIN_BORROWER,in_progress,COMMODITY,Gold,awaiting,ALLOW_BULK_PERM_UPLIFT,188231,0.17,27-11-2024,INR,Internal Valuation,PLEDGED,US,Evergreen Commodities Pte Ltd,,,,,,,27-11-2024,27-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800357,500357,C100392,F200600,MAIN_BORROWER,new,CASH,Cash Deposit,submitted_to_custodian,PENDING_ALLOW_BULK_PERM_UPLIFT,97296,0.21,18-11-2023,INR,Third Party Valuer,RELEASED,UK,SPV Trustee,,,,,,,18-11-2023,18-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800358,500358,C100730,F201102,MAIN_BORROWER,certification_allowed,PROPERTY,Commercial,pending_update,AWAITING,53966,0.06,24-11-2023,GBP,Third Party Valuer,PARTIAL,US,Third Party Trustee,,,,,,,24-11-2023,24-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800359,500359,C100147,F200220,MAIN_BORROWER,deferred,MARKETABLE SECURITIES,Mutual Funds,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,397314,0.11,28-12-2023,EUR,Internal Valuation,PLEDGED,SG,Custodian Bank,,,,,,,28-12-2023,28-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800360,500360,C100359,F200550,MAIN_BORROWER,new,PROPERTY,Commercial,completed,PENDING_ALLOW_TEMP_UPLIFT,345940,0.16,17-11-2024,INR,Market Price,PLEDGED,US,Cedar Technologies Pte Ltd,,,,,,,17-11-2024,17-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800361,500361,C100569,F200861,MAIN_BORROWER,new,INSURANCE,Insurance Bond,completed,PENDING_ALLOW_TEMP_UPLIFT,57420,0.21,11-09-2024,SGD,Internal Valuation,NOT_PLEDGED,US,Custodian Bank,,,,,,,11-09-2024,11-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800362,500362,C100348,F200530,MAIN_BORROWER,obsolete,OTHERS,Contracts,completed,ALLOW_BULK_PERM_UPLIFT,69579,0.29,23-11-2024,INR,Internal Valuation,PLEDGED,AE,Custodian Bank,,,,,,,23-11-2024,23-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800363,500363,C100606,F200919,MAIN_BORROWER,in_progress,MARKETABLE SECURITIES,Equity Shares,awaiting,RECEIVED,112800,0.41,12-05-2025,EUR,Internal Valuation,PARTIAL,UK,Custodian Bank,,,,,,,12-05-2025,12-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800364,500364,C100092,F200135,MAIN_BORROWER,completed,COMMODITY,Agricultural Produce,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,289368,0.45,27-01-2024,USD,Custody Statement,PARTIAL,IN,SPV Trustee,,,,,,,27-01-2024,27-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800365,500365,C100630,F200951,MAIN_BORROWER,new,PROPERTY,Commercial,submitted_to_custodian,AWAITING,333083,0.12,19-12-2024,EUR,Internal Valuation,PARTIAL,AE,SPV Trustee,,,,,,,19-12-2024,19-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800366,500366,C100596,F200902,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,received,ALLOW_PERM_UPLIFT,377340,0.43,11-01-2025,USD,Internal Valuation,PLEDGED,AE,SPV Trustee,,,,,,,11-01-2025,11-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800367,500367,C100881,F201336,MAIN_BORROWER,obsolete,ASSET BASED,Inventory,pending_complete,PENDING_ALLOW_PERM_UPLIFT,403025,0.23,14-03-2024,GBP,Third Party Valuer,PARTIAL,US,Custodian Bank,,,,,,,14-03-2024,14-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800368,500368,C100678,F201021,MAIN_BORROWER,in_progress,PROPERTY,Commercial,completed,AWAITING,241082,0.11,11-10-2024,EUR,Internal Valuation,NOT_PLEDGED,HK,Cedar Technologies Pte Ltd,,,,,,,11-10-2024,11-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800369,500369,C100663,F200995,MAIN_BORROWER,completed,COMMODITY,Agricultural Produce,awaiting,ALLOW_BULK_PERM_UPLIFT,467277,0.44,05-01-2024,GBP,Third Party Valuer,PARTIAL,US,Custodian Bank,,,,,,,05-01-2024,05-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800370,500370,C100465,F200705,MAIN_BORROWER,in_progress,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,received,ALLOW_PERM_UPLIFT,64868,0.2,22-03-2025,SGD,Market Price,PARTIAL,AE,Third Party Trustee,,,,,,,22-03-2025,22-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800371,500371,C100420,F200637,MAIN_BORROWER,certification_allowed,ASSET BASED,Inventory,received,PENDING_ALLOW_BULK_PERM_UPLIFT,115643,0.29,18-11-2023,EUR,Custody Statement,PLEDGED,HK,SPV Trustee,,,,,,,18-11-2023,18-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800372,500372,C100529,F200796,MAIN_BORROWER,obsolete,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,submitted_to_custodian,RECEIVED,88146,0.14,02-02-2024,HKD,Market Price,RELEASED,IN,Sunrise Logistics Pte Ltd,,,,,,,02-02-2024,02-02-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800373,500373,C100547,F200825,MAIN_BORROWER,obsolete,PROPERTY,Land,pending_complete,PENDING_ALLOW_PERM_UPLIFT,295053,0.27,16-07-2024,INR,Third Party Valuer,RELEASED,UK,SPV Trustee,,,,,,,16-07-2024,16-07-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800374,500374,C100036,F200054,MAIN_BORROWER,new,INSURANCE,Policy Assignment,awaiting,AWAITING,182585,0.32,26-03-2024,SGD,Internal Valuation,PLEDGED,UK,Custodian Bank,,,,,,,26-03-2024,26-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800375,500375,C100129,F200194,MAIN_BORROWER,deferred,INSURANCE,Insurance Bond,awaiting,RECEIVED,365975,0.08,25-01-2025,EUR,Custody Statement,NOT_PLEDGED,IN,Third Party Trustee,,,,,,,25-01-2025,25-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800376,500376,C100378,F200578,MAIN_BORROWER,deferred,INSURANCE,Policy Assignment,awaiting,ALLOW_BULK_PERM_UPLIFT,131092,0.25,17-05-2024,USD,Custody Statement,NOT_PLEDGED,US,Custodian Bank,,,,,,,17-05-2024,17-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800377,500377,C100243,F200363,MAIN_BORROWER,obsolete,PROPERTY,Commercial,pending_complete,RECEIVED,30689,0.12,20-11-2024,USD,Custody Statement,PLEDGED,HK,Custodian Bank,,,,,,,20-11-2024,20-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800378,500378,C100487,F200739,MAIN_BORROWER,in_progress,PROPERTY,Commercial,pending_complete,ALLOW_BULK_PERM_UPLIFT,129531,0.2,17-11-2023,GBP,Custody Statement,PARTIAL,SG,SPV Trustee,,,,,,,17-11-2023,17-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800379,500379,C100391,F200599,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_update,AWAITING,58142,0.07,13-05-2024,HKD,Internal Valuation,RELEASED,UK,SPV Trustee,,,,,,,13-05-2024,13-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800380,500380,C100261,F200392,MAIN_BORROWER,new,PROPERTY,Commercial,pending_complete,ALLOW_BULK_PERM_UPLIFT,24350,0.37,16-03-2024,SGD,Internal Valuation,RELEASED,IN,Pioneer Energy Pte Ltd,,,,,,,16-03-2024,16-03-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800381,500381,C100851,F201289,MAIN_BORROWER,in_progress,ASSET BASED,Receivables,pending_complete,ALLOW_TEMP_UPLIFT,201440,0.07,25-07-2025,HKD,Internal Valuation,RELEASED,UK,Third Party Trustee,,,,,,,25-07-2025,25-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800382,500382,C100024,F200035,MAIN_BORROWER,new,CASH,Cash Collateral,submitted_to_custodian,RECEIVED,450286,0.47,06-01-2024,SGD,Custody Statement,PLEDGED,SG,Third Party Trustee,,,,,,,06-01-2024,06-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800383,500383,C100672,F201010,MAIN_BORROWER,in_progress,COMMODITY,Gold,submitted_to_custodian,RECEIVED,557453,0.35,22-02-2025,EUR,Market Price,PARTIAL,UK,Custodian Bank,,,,,,,22-02-2025,22-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800384,500384,C100263,F200394,MAIN_BORROWER,deferred,CASH,Cash Deposit,awaiting,AWAITING,34844,0.39,13-10-2024,GBP,Internal Valuation,RELEASED,HK,Custodian Bank,,,,,,,13-10-2024,13-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800385,500385,C100503,F200758,MAIN_BORROWER,new,OTHERS,Intellectual Property,pending_update,ALLOW_TEMP_UPLIFT,2401978,0.33,20-07-2025,SGD,Internal Valuation,PLEDGED,US,SPV Trustee,,,,,,,20-07-2025,20-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800386,500386,C100035,F200052,MAIN_BORROWER,completed,CASH,Cash Deposit,submitted_to_custodian,ALLOW_PERM_UPLIFT,85363,0.39,20-10-2025,GBP,Market Price,PLEDGED,AE,Custodian Bank,,,,,,,20-10-2025,20-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800387,500387,C100155,F200231,MAIN_BORROWER,in_progress,OTHERS,Intellectual Property,pending_update,RECEIVED,295857,0.27,24-06-2024,GBP,Custody Statement,NOT_PLEDGED,SG,Custodian Bank,,,,,,,24-06-2024,24-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800388,500388,C100124,F200186,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Corporate Bonds,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,25218,0.21,31-01-2024,HKD,Market Price,RELEASED,SG,Custodian Bank,,,,,,,31-01-2024,31-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800389,500389,C100663,F200995,MAIN_BORROWER,completed,COMMODITY,Agricultural Produce,pending_complete,PENDING_ALLOW_PERM_UPLIFT,98942,0.04,11-10-2024,HKD,Custody Statement,PLEDGED,AE,SPV Trustee,,,,,,,11-10-2024,11-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800390,500390,C100086,F200128,MAIN_BORROWER,obsolete,PROPERTY,Commercial,received,ALLOW_TEMP_UPLIFT,66829,0.09,25-04-2025,USD,Market Price,PARTIAL,US,Maple Investments Pte Ltd,,,,,,,25-04-2025,25-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800391,500391,C100511,F200767,MAIN_BORROWER,certification_allowed,ASSET BASED,Inventory,pending_update,RECEIVED,89909,0.18,28-11-2024,HKD,Third Party Valuer,NOT_PLEDGED,AE,Custodian Bank,,,,,,,28-11-2024,28-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800392,500392,C100758,F201145,MAIN_BORROWER,certification_allowed,CASH,Cash Collateral,pending_update,ALLOW_PERM_UPLIFT,136557,0.37,26-06-2024,HKD,Internal Valuation,NOT_PLEDGED,AE,Third Party Trustee,,,,,,,26-06-2024,26-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800393,500393,C100176,F200261,MAIN_BORROWER,certification_allowed,INSURANCE,Policy Assignment,awaiting,RECEIVED,103401,0.24,18-05-2025,INR,Internal Valuation,PARTIAL,IN,Third Party Trustee,,,,,,,18-05-2025,18-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800394,500394,C100823,F201244,MAIN_BORROWER,deferred,OTHERS,Contracts,awaiting,PENDING_ALLOW_TEMP_UPLIFT,80426,0.41,15-12-2023,GBP,Internal Valuation,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,15-12-2023,15-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800395,500395,C100607,F200920,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Equity Shares,submitted_to_custodian,ALLOW_RELODGE,124796,0.08,17-06-2025,GBP,Internal Valuation,NOT_PLEDGED,US,Third Party Trustee,,,,,,,17-06-2025,17-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800396,500396,C100136,F200205,MAIN_BORROWER,certification_allowed,OTHERS,Intellectual Property,awaiting,ALLOW_BULK_PERM_UPLIFT,97953,0.03,28-06-2024,USD,Custody Statement,PLEDGED,AE,SPV Trustee,,,,,,,28-06-2024,28-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800397,500397,C100710,F201070,MAIN_BORROWER,in_progress,COMMODITY,Gold,pending_update,ALLOW_TEMP_UPLIFT,348498,0.09,04-02-2025,INR,Third Party Valuer,NOT_PLEDGED,IN,Harbour Shipping Pte Ltd,,,,,,,04-02-2025,04-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800398,500398,C100734,F201109,MAIN_BORROWER,completed,CASH,Cash Deposit,completed,RECEIVED,1360780,0.19,04-11-2025,INR,Third Party Valuer,PLEDGED,IN,SPV Trustee,,,,,,,04-11-2025,04-11-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800399,500399,C100475,F200719,MAIN_BORROWER,obsolete,GUARANTEES,Corporate Guarantee,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,88469,0.05,16-07-2025,SGD,Internal Valuation,NOT_PLEDGED,HK,Vertex Finance Pte Ltd,,,,,,,16-07-2025,16-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800400,500400,C100660,F200990,MAIN_BORROWER,in_progress,INSURANCE,Policy Assignment,awaiting,RECEIVED,200725,0.23,01-12-2024,INR,Third Party Valuer,PLEDGED,IN,Third Party Trustee,,,,,,,01-12-2024,01-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800401,500401,C100804,F201219,MAIN_BORROWER,in_progress,PROPERTY,Residential,received,ALLOW_RELODGE,49223,0.05,13-03-2025,HKD,Third Party Valuer,PARTIAL,HK,SPV Trustee,,,,,,,13-03-2025,13-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800402,500402,C100797,F201207,MAIN_BORROWER,in_progress,MARKETABLE SECURITIES,Government Bonds,completed,RECEIVED,255815,0.07,12-09-2024,SGD,Internal Valuation,PARTIAL,IN,Custodian Bank,,,,,,,12-09-2024,12-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800403,500403,C100911,F201381,MAIN_BORROWER,in_progress,COMMODITY,Gold,pending_complete,ALLOW_BULK_PERM_UPLIFT,219895,0.47,31-07-2024,SGD,Market Price,PARTIAL,AE,Third Party Trustee,,,,,,,31-07-2024,31-07-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800404,500404,C100998,F201525,MAIN_BORROWER,certification_allowed,GUARANTEES,Corporate Guarantee,pending_complete,ALLOW_BULK_PERM_UPLIFT,102438,0.08,01-12-2023,INR,Custody Statement,PLEDGED,US,Custodian Bank,,,,,,,01-12-2023,01-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800405,500405,C100175,F200260,MAIN_BORROWER,completed,GUARANTEES,Corporate Guarantee,received,PENDING_ALLOW_TEMP_UPLIFT,249506,0.31,25-01-2024,INR,Custody Statement,NOT_PLEDGED,SG,Custodian Bank,,,,,,,25-01-2024,25-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800406,500406,C100882,F201337,MAIN_BORROWER,completed,PROPERTY,Land,completed,ALLOW_RELODGE,236452,0.15,27-08-2024,HKD,Third Party Valuer,PARTIAL,IN,Third Party Trustee,,,,,,,27-08-2024,27-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800407,500407,C100935,F201422,MAIN_BORROWER,obsolete,ASSET BASED,Receivables,received,ALLOW_PERM_UPLIFT,148708,0.49,28-09-2025,GBP,Custody Statement,PARTIAL,IN,Custodian Bank,,,,,,,28-09-2025,28-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800408,500408,C100829,F201253,MAIN_BORROWER,obsolete,PROPERTY,Land,submitted_to_custodian,PENDING_ALLOW_PERM_UPLIFT,721645,0.14,16-04-2024,USD,Market Price,NOT_PLEDGED,HK,SPV Trustee,,,,,,,16-04-2024,16-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800409,500409,C100244,F200364,MAIN_BORROWER,in_progress,ASSET BASED,Receivables,received,ALLOW_PERM_UPLIFT,109772,0.34,27-05-2025,HKD,Custody Statement,PARTIAL,US,Third Party Trustee,,,,,,,27-05-2025,27-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800410,500410,C100189,F200279,MAIN_BORROWER,obsolete,PROPERTY,Residential,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,3283527,0.43,28-08-2025,GBP,Market Price,PLEDGED,UK,Custodian Bank,,,,,,,28-08-2025,28-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800411,500411,C100714,F201077,MAIN_BORROWER,obsolete,CASH,Cash Deposit,pending_complete,ALLOW_PERM_UPLIFT,104444,0.37,13-09-2025,INR,Custody Statement,PLEDGED,US,SPV Trustee,,,,,,,13-09-2025,13-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800412,500412,C100633,F200954,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Corporate Bonds,received,ALLOW_TEMP_UPLIFT,77202,0.1,15-04-2024,HKD,Internal Valuation,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,15-04-2024,15-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800413,500413,C100664,F200997,MAIN_BORROWER,obsolete,GUARANTEES,Bank Guarantee,pending_update,AWAITING,264142,0.17,08-02-2025,INR,Market Price,PLEDGED,SG,SPV Trustee,,,,,,,08-02-2025,08-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800414,500414,C100463,F200703,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,28894,0.25,13-05-2024,HKD,Third Party Valuer,RELEASED,AE,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE Pte Ltd,,,,,,,13-05-2024,13-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800415,500415,C100913,F201385,MAIN_BORROWER,certification_allowed,CASH,Cash Collateral,awaiting,ALLOW_BULK_PERM_UPLIFT,205389,0.21,09-05-2025,EUR,Custody Statement,RELEASED,SG,Third Party Trustee,,,,,,,09-05-2025,09-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800416,500416,C100154,F200230,MAIN_BORROWER,completed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_update,ALLOW_RELODGE,48980,0.16,11-12-2023,INR,Market Price,PARTIAL,US,Merlion Holdings Pte Ltd,,,,,,,11-12-2023,11-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800417,500417,C100193,F200283,MAIN_BORROWER,deferred,ASSET BASED,Inventory,pending_update,ALLOW_RELODGE,100028,0.42,25-05-2024,HKD,Custody Statement,RELEASED,US,Custodian Bank,,,,,,,25-05-2024,25-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800418,500418,C100311,F200469,MAIN_BORROWER,deferred,INSURANCE,Policy Assignment,pending_complete,ALLOW_PERM_UPLIFT,42749,0.4,21-03-2025,GBP,Custody Statement,NOT_PLEDGED,UK,SPV Trustee,,,,,,,21-03-2025,21-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800419,500419,C100979,F201497,MAIN_BORROWER,obsolete,COMMODITY,Agricultural Produce,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,257716,0.28,06-05-2025,SGD,Internal Valuation,NOT_PLEDGED,HK,Apex Solutions Pte Ltd,,,,,,,06-05-2025,06-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800420,500420,C100324,F200492,MAIN_BORROWER,obsolete,PROPERTY,Industrial,awaiting,ALLOW_RELODGE,309418,0.2,12-04-2025,INR,Custody Statement,RELEASED,HK,SPV Trustee,,,,,,,12-04-2025,12-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800421,500421,C100552,F200833,MAIN_BORROWER,in_progress,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,completed,PENDING_ALLOW_BULK_PERM_UPLIFT,204744,0.08,14-10-2025,GBP,Market Price,RELEASED,HK,Vertex Finance Pte Ltd,,,,,,,14-10-2025,14-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800422,500422,C100662,F200994,MAIN_BORROWER,completed,INSURANCE,Insurance Bond,received,PENDING_ALLOW_BULK_PERM_UPLIFT,153615,0.45,31-03-2024,HKD,Custody Statement,RELEASED,AE,Cedar Technologies Pte Ltd,,,,,,,31-03-2024,31-03-2024,,,,,31-12-2024,CMS,SG
